Manin00g000010.1	Q93WI9	Protein HEADING DATE 3A (FT-like protein A)
Manin00g002010.1	P92963	Ras-related protein RABB1c (AtRABB1c) (Ras-related protein Rab2A) (AtRab2A)
Manin00g002020.1	Q94A08	Probable galactinol--sucrose galactosyltransferase 2 (EC 2.4.1.82) (Protein SEED IMBIBITION 2) (Raffinose synthase 2)
Manin00g002030.1	F4JXC5	Subtilisin-like protease SBT5.4 (EC 3.4.21.-) (Subtilase subfamily 5 member 4) (AtSBT5.4)
Manin00g002040.1	F2VYU4	Disease resistance protein Pik-1 (Pik-1 blast resistance protein)
Manin00g002050.1	Q9FIK0	ATP-dependent 6-phosphofructokinase 2 (ATP-PFK 2) (Phosphofructokinase 2) (EC 2.7.1.11) (Phosphohexokinase 2)
Manin00g002060.1	Q39786	Polygalacturonase (PG) (EC 3.2.1.15) (Pectinase)
Manin00g002070.1	Q39786	Polygalacturonase (PG) (EC 3.2.1.15) (Pectinase)
Manin00g002080.1	Q5G1S8	Pentatricopeptide repeat-containing protein At3g18110, chloroplastic (Protein EMBRYO DEFECTIVE 1270)
Manin00g002090.1	A0A1D6IEG9	Pentatricopeptide repeat-containing protein CRP1, chloroplastic (Protein CHLOROPLAST RNA PROCESSING 1)
Manin00g002100.1	F4KFM8	Late embryogenesis abundant protein At5g17165
Manin00g002110.1	Q6XBF8	Aspartic proteinase CDR1 (EC 3.4.23.-) (Protein CONSTITUTIVE DISEASE RESISTANCE 1)
Manin00g002120.1	A2RVU1	Protein MODIFYING WALL LIGNIN-1 (MWL-1)
Manin00g002130.1	Q9SZA4	Cell division cycle 20.1, cofactor of APC complex (AtCDC20.1)
Manin00g002140.1	Q9SLE0	Gluconokinase (EC 2.7.1.12) (Gluconate kinase)
Manin00g002150.1	Q39575	Dynein gamma chain, flagellar outer arm
Manin00g002160.1	Q9SIZ8	E3 ubiquitin-protein ligase RKP (AtKPC1) (EC 2.3.2.27) (Protein RELATED TO KPC1) (RING-type E3 ubiquitin transferase RKP)
Manin00g002170.1	Q8S8Q6	Tetraspanin-8
Manin00g002180.1	O81825	Probable disease resistance protein At4g27220
Manin00g002190.1	Q8GYB8	12-oxophytodienoate reductase 2 (EC 1.3.1.42) (12-oxophytodienoate-10,11-reductase 2) (AtOPR2) (OPDA-reductase 2) (4,5-didehydrojasmonate reductase) (EC 1.3.1.-)
Manin00g002200.1	Q8GVE8	Phosphoenolpyruvate carboxylase 4 (AtPPC4) (PEPC 4) (PEPCase 4) (EC 4.1.1.31)
Manin00g002210.1	O65888	Non-specific lipid-transfer protein (LTP) (Fragment)
Manin00g002220.1	O22227	Protein MIZU-KUSSEI 1
Manin00g002230.1	A0A166B1A6	Nuclear matrix constituent protein 1
Manin00g002240.1	Q9C658	Protein decapping 5
Manin00g002250.1	Q9LIG0	Clavaminate synthase-like protein At3g21360 (EC 1.-.-.-)
Manin00g002260.1	Q9SU56	L-galactono-1,4-lactone dehydrogenase, mitochondrial (EC 1.3.2.3)
Manin00g002270.1	O80823	Cytochrome P450 86A8 (EC 1.14.14.1) (Protein LACERATA)
Manin00g002280.1	Q6DYE4	Uncharacterized protein At1g26090, chloroplastic
Manin00g002290.1	Q29PU4	CLAVATA3/ESR (CLE)-related protein 12 [Cleaved into: CLE12p]
Manin00g002300.1	Q5TKD8	Thioredoxin-like 2, chloroplastic (Lilium-type thioredoxin 2) (OsTrx19)
Manin00g002310.1	Q9M3B0	Probable pectinesterase/pectinesterase inhibitor 34 [Includes: Pectinesterase inhibitor 34 (Pectin methylesterase inhibitor 34); Pectinesterase 34 (PE 34) (EC 3.1.1.11) (Pectin methylesterase 34) (AtPME34)]
Manin00g002320.1	A0AQW4	Transcription factor TCP12 (Protein BRANCHED 2)
Manin00g002330.1	Q9S7Y1	Transcription factor bHLH30 (Basic helix-loop-helix protein 30) (AtbHLH30) (bHLH 30) (Transcription factor EN 53) (bHLH transcription factor bHLH030)
Manin00g002340.1	F4JTS8	Protein NO VEIN (Protein EMBRYO DEFECTIVE 2597)
Manin00g002350.1	Q9S713	Serine/threonine-protein kinase STN7, chloroplastic (EC 2.7.11.1) (Protein STATE TRANSITION 7) (Stt7 homolog)
Manin00g002360.1	Q0V7R1	Probable galacturonosyltransferase-like 3 (EC 2.4.1.-)
Manin00g002370.1	Q84WD3	Probable disease resistance protein At4g19060
Manin00g002380.1	F4HWL3	Receptor-like protein 4 (AtRLP4)
Manin00g002380.2	F4HWL3	Receptor-like protein 4 (AtRLP4)
Manin00g002390.1	Q9ZWM9	AP2/ERF and B3 domain-containing transcription factor RAV1 (Ethylene-responsive transcription factor RAV1) (Protein RELATED TO ABI3/VP1 1)
Manin00g002400.1	Q75KD7	Allene oxide cyclase, chloroplastic (OsAOC) (EC 5.3.99.6) (Protein COLEOPTILE PHOTOMORPHOGENESIS 2) (Protein HEBIBA)
Manin00g002410.1	Q9FX68	Zinc finger protein WIP6 (Protein DEFECTIVELY ORGANIZED TRIBUTARIES 5) (WIP-domain protein 6) (AtWIP6)
Manin00g002420.1	Q9FPE8	Transcription factor HHO3 (MYB-domain transcription factor HHO3) (Protein HRS1 HOMOLOG 3)
Manin00g002430.1	A0A3Q7JC00	Mediator of RNA polymerase II transcription subunit 25
Manin00g002440.1	Q9C6M2	Lysine histidine transporter-like 6
Manin00g002450.1	Q9C6M1	GDT1-like protein 4
Manin00g002450.2	Q9C6M1	GDT1-like protein 4
Manin00g002460.1	Q94AN2	Choline transporter protein 1 (AtCTL1) (Protein SIGNIFICANT IONOME CHANGES 1)
Manin00g002470.1	Q9SX27	Transcription factor PERIANTHIA (bZIP transcription factor 46) (AtbZIP46)
Manin00g002470.2	Q9SX27	Transcription factor PERIANTHIA (bZIP transcription factor 46) (AtbZIP46)
Manin00g002480.1	D9HP25	Cell number regulator 9 (ZmCNR09)
Manin00g002490.1	Q38950	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (AtA beta) (PP2A, subunit A, beta isoform)
Manin00g002490.2	Q38950	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (AtA beta) (PP2A, subunit A, beta isoform)
Manin00g002490.3	Q38950	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (AtA beta) (PP2A, subunit A, beta isoform)
Manin00g002490.4	Q38950	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (AtA beta) (PP2A, subunit A, beta isoform)
Manin00g002500.1	Q9FX64	Homologous-pairing protein 2 homolog (Protein AHP2) (AtAHP2) (Protein ARABIDOPSIS HOMOLOG PAIRING 2) (Protein HOP2) (AtHOP2)
Manin00g002510.1	Q9LTG5	Callose synthase 4 (EC 2.4.1.34) (1,3-beta-glucan synthase) (Protein GLUCAN SYNTHASE-LIKE 9)
Manin00g002520.1	P51568	Serine/threonine-protein kinase AFC3 (EC 2.7.12.1)
Manin00g002520.2	P51568	Serine/threonine-protein kinase AFC3 (EC 2.7.12.1)
Manin00g002530.1	O81464	Heavy metal-associated isoprenylated plant protein 24 (AtHIP24)
Manin00g002530.2	O81464	Heavy metal-associated isoprenylated plant protein 24 (AtHIP24)
Manin00g002540.1	Q9SQI8	Dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic (EC 2.3.1.12) (Dihydrolipoamide S-acetyltransferase component 4 of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2 4) (PDC-E2 4) (PDCE2 4) (plE2)
Manin00g002550.1	Q8L7U7	ACD11 homolog protein (Probable ceramide-1-phosphate transfer protein)
Manin00g002550.2	Q8L7U7	ACD11 homolog protein (Probable ceramide-1-phosphate transfer protein)
Manin00g002560.1	Q9SX20	Protein NRT1/ PTR FAMILY 3.1 (AtNPF3.1)
Manin00g002570.1	Q84L31	Ubiquitin receptor RAD23c (AtRAD23c) (Putative DNA repair protein RAD23-3) (RAD23-like protein 3) (AtRAD23-3)
Manin00g002570.2	Q84L31	Ubiquitin receptor RAD23c (AtRAD23c) (Putative DNA repair protein RAD23-3) (RAD23-like protein 3) (AtRAD23-3)
Manin00g002580.1	Q9LUA3	Protein NIM1-INTERACTING 2 (Protein NIMIN-2)
Manin00g002590.1	Q9LUA3	Protein NIM1-INTERACTING 2 (Protein NIMIN-2)
Manin00g002600.1	Q9S7Y7	Alpha-xylosidase 1 (EC 3.2.1.177)
Manin00g002610.1	Q9CA28	Tetraketide alpha-pyrone reductase 2 (EC 1.1.1.-) (Protein CINNAMOYL-COA REDUCTASE-LIKE 6)
Manin00g002610.2	Q9CA28	Tetraketide alpha-pyrone reductase 2 (EC 1.1.1.-) (Protein CINNAMOYL-COA REDUCTASE-LIKE 6)
Manin00g002610.3	Q9CA28	Tetraketide alpha-pyrone reductase 2 (EC 1.1.1.-) (Protein CINNAMOYL-COA REDUCTASE-LIKE 6)
Manin00g002620.1	Q9XF43	3-ketoacyl-CoA synthase 6 (KCS-6) (EC 2.3.1.199) (Cuticular protein 1) (Eceriferum 6) (Very long-chain fatty acid condensing enzyme 6) (VLCFA condensing enzyme 6)
Manin00g002630.1	Q9LHE3	Protein ASPARTIC PROTEASE IN GUARD CELL 2 (AtASPG2) (EC 3.4.23.-)
Manin00g002640.1	Q08A71	Probable protein arginine N-methyltransferase 6 (EC 2.1.1.-)
Manin00g002650.1	O04319	Polyadenylate-binding protein 6 (PABP-6) (Poly(A)-binding protein 6)
Manin00g002650.2	O04319	Polyadenylate-binding protein 6 (PABP-6) (Poly(A)-binding protein 6)
Manin00g002660.1	Q9SLH0	ETHYLENE INSENSITIVE 3-like 1 protein
Manin00g002670.1	F4IP69	Sec1 family domain-containing protein MIP3 (MAG2-interacting protein 3)
Manin00g002680.1	Q9LX27	Calmodulin-like protein 4
Manin00g002680.2	Q9LX27	Calmodulin-like protein 4
Manin00g002680.3	Q9LX27	Calmodulin-like protein 4
Manin00g002690.1	Q9FNN6	Transcription factor SRM1 (Myb-related protein SRM1) (Protein SALT-RELATED MYB 1)
Manin00g002700.1	O22941	Insulin-degrading enzyme-like 1, peroxisomal (EC 3.4.24.-) (Insulysin-like 1) (Peroxisomal M16 protease) (Zinc-metallopeptidase)
Manin00g002710.1	Q2R2D5	Receptor kinase-like protein Xa21 (EC 2.7.11.1) [Cleaved into: Receptor kinase-like protein Xa21, processed]
Manin00g002720.1	F4HXZ1	Vacuolar-sorting protein BRO1 (BRO domain-containing protein 1) (AtBRO1)
Manin00g002730.1	C0LGP4	Probable LRR receptor-like serine/threonine-protein kinase At3g47570 (EC 2.7.11.1)
Manin00g002740.1	Q9FL42	Putative RING-H2 finger protein ATL69 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase ATL69)
Manin00g002750.1	F4HXZ1	Vacuolar-sorting protein BRO1 (BRO domain-containing protein 1) (AtBRO1)
Manin00g002760.1	Q9ZVB9	DNA-directed RNA polymerases IV and V subunit 5B (DNA-directed RNA polymerase 23kD subunit)
Manin00g002770.1	Q43415	Lycopene beta cyclase, chloroplastic/chromoplastic (EC 5.5.1.19)
Manin00g002780.1	Q84M24	ABC transporter A family member 1 (ABC transporter ABCA.1) (AtABCA1) (ABC one homolog protein 1) (AtAOH1)
Manin00g002790.1	Q9LK43	Receptor-like kinase TMK4 (EC 2.7.11.1) (BAK1-associating receptor-like kinase 1) (Leucine-rich repeat receptor-like kinases TMK4) (Transmembrane kinase 4)
Manin00g002800.1	P28187	Ras-related protein RABA5c (AtRABA5c) (Ras-related protein Ara-4) (Ras-related protein Rab11F) (AtRab11F)
Manin00g002810.1	P28553	15-cis-phytoene desaturase, chloroplastic/chromoplastic (EC 1.3.5.5) (Phytoene dehydrogenase) (Phytoene desaturase)
Manin00g002820.1	P08770	Putative AC transposase (ORFA)
Manin00g002830.1	F4ISQ7	DNA topoisomerase 3-beta (EC 5.6.2.1)
Manin00g002840.1	Q9LYT5	Probable pectinesterase/pectinesterase inhibitor 35 [Includes: Pectinesterase inhibitor 35 (Pectin methylesterase inhibitor 35); Pectinesterase 35 (PE 35) (EC 3.1.1.11) (Pectin methylesterase 35) (AtPME35)]
Manin00g002850.1	F4IRR2	Importin beta-like SAD2 (Protein ENHANCED MIRNA ACTIVITY 1) (Protein SUPER SENSITIVE TO ABA AND DROUGHT 2) (Protein UNARMED 9)
Manin00g002860.1	Q9C5Z2	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3-gamma) (eIF3 p38 subunit)
Manin00g002860.2	Q9C5Z2	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3-gamma) (eIF3 p38 subunit)
Manin00g002870.1	Q9LRT1	Probably inactive leucine-rich repeat receptor-like protein kinase At3g28040
Manin00g002880.1	Q9M2Z2	COMPASS-like H3K4 histone methylase component WDR5A (AtWDR5A)
Manin00g002890.1	Q5XVJ4	Fanconi-associated nuclease 1 homolog (AtFAN1) (EC 3.1.4.1)
Manin00g002900.1	O48842	Probable xyloglucan galactosyltransferase GT12 (EC 2.4.1.-) (Glycosyltransferase 12) (AtGT12)
Manin00g002910.1	Q9LFE3	Amino acid transporter AVT1H (AtAvt1H)
Manin00g002920.1	Q6ZY51	Phosphoglucan, water dikinase, chloroplastic (EC 2.7.9.5)
Manin00g002930.1	A8MQA3	Pentatricopeptide repeat-containing protein At4g21065
Manin00g002940.1	Q9M0V3	DNA damage-binding protein 1a (UV-damaged DNA-binding protein 1a) (DDB1a)
Manin00g002950.1	F4JZY1	COP1-interactive protein 1
Manin00g002960.1	A8MQA3	Pentatricopeptide repeat-containing protein At4g21065
Manin00g002970.1	Q9M0V3	DNA damage-binding protein 1a (UV-damaged DNA-binding protein 1a) (DDB1a)
Manin00g002980.1	O64852	Protein IQ-DOMAIN 6 (AtIQD6)
Manin00g002990.1	Q6Q9H6	MADS-box transcription factor 34 (OsMADS34) (RMADS212/RMADS217/RMADS221)
Manin00g003000.1	A9JQS7	Subtilisin-like serine-protease S (SbtS) (Subtilase S) (EC 3.4.21.-)
Manin00g003010.1	A0A2I7G3B3	Alcohol dehydrogenase 2 (TcADH2) (EC 1.1.1.144) (EC 1.1.1.347) (Trans-chrysanthemal synthase) (EC 1.1.1.-)
Manin00g003020.1	Q9LPU9	Vacuolar iron transporter homolog 1 (Protein NODULIN-LIKE 1) (Vacuolar iron transporter-like 1) (AtVTL1)
Manin00g003030.1	K7K424	Diacylglycerol O-acyltransferase 2D (GmDGAT2D) (EC 2.3.1.20)
Manin00g003040.1	Q9SZL8	Protein FAR1-RELATED SEQUENCE 5
Manin00g003050.1	Q9C9K5	Protein PIN-LIKES 3 (Auxin efflux carrier-like protein 3)
Manin00g003060.1	Q940Y3	AT-rich interactive domain-containing protein 3 (ARID domain-containing protein 3)
Manin00g003070.1	Q9FN02	Serine/threonine-protein phosphatase 7 (EC 3.1.3.16)
Manin00g003080.1	Q39242	Thioredoxin reductase 2 (EC 1.8.1.9) (NADPH-dependent thioredoxin reductase 2) (NTR2) (NADPH-dependent thioredoxin reductase A) (AtNTRA)
Manin00g003090.1	P29057	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 (HMG-CoA reductase 1) (EC 1.1.1.34)
Manin00g003100.1	Q9M1S3	Probable RNA-binding protein ARP1 (ABA-regulated RNA-binding protein 1)
Manin00g003110.1	F4K0C4	Trafficking protein particle complex II-specific subunit 130 homolog (AtTRS130) (TRAPP II-specific subunit 130 homolog)
Manin00g003120.1	Q9FG33	Probable L-type lectin-domain containing receptor kinase S.5 (LecRK-S.5) (EC 2.7.11.1)
Manin00g003130.1	Q7XKU5	2-oxoglutarate-dependent dioxygenase DAO (EC 1.14.11.-) (Protein DIOXYGENASE FOR AUXIN OXIDATION)
Manin00g003140.1	Q9FHN8	Kinesin-like protein KIN-14E (Kinesin-like calmodulin-binding protein) (Protein ZWICHEL)
Manin00g003150.1	Q8GYA4	Cysteine-rich receptor-like protein kinase 10 (Cysteine-rich RLK10) (EC 2.7.11.-) (Receptor-like protein kinase 4)
Manin00g003160.1	Q8L9A9	Probable xyloglucan endotransglucosylase/hydrolase protein 8 (At-XTH8) (XTH-8) (EC 2.4.1.207)
Manin00g003170.1	Q2QUP1	DnaJ protein ERDJ7 (Chaperone protein dnaJ C79) (OsDjC79) (Endoplasmic reticulum dnaJ domain-containing protein 7) (OsERdj7)
Manin00g003180.1	Q9SJ52	NDR1/HIN1-like protein 10 (AtNHL10) (Protein YELLOW-LEAF-SPECIFIC GENE 9)
Manin00g003190.1	Q93V43	Transcription factor TCP2 (Protein TEOSINTE BRANCHED 1) (Protein TEOSINTE-LIKE1, CYCLOIDEA, and PROLIFERATING CELL FACTOR 2)
Manin00g003200.1	Q9ZS88	Derlin-2.2 (AtDerlin2-2)
Manin00g003210.1	Q402F4	Tobamovirus multiplication protein 1 (NtTOM1)
Manin00g003210.2	Q402F4	Tobamovirus multiplication protein 1 (NtTOM1)
Manin00g003220.1	Q8LE47	Pentatricopeptide repeat-containing protein At1g61870, mitochondrial (Protein PENTATRICOPEPTIDE REPEAT 336)
Manin00g003230.1	F4HX15	Phospholipase A I (AtPLA1) (EC 3.1.1.-)
Manin00g003240.1	Q8LPL7	N6-mAMP deaminase (AtMAPDA) (EC 3.5.4.-) (Adenosine deaminase-like protein)
Manin00g003250.1	Q93V99	Homeobox-leucine zipper protein PROTODERMAL FACTOR 2 (HD-ZIP protein PDF2) (Homeodomain transcription factor PDF2)
Manin00g003260.1	Q0WPF2	Polyadenylation and cleavage factor homolog 4
Manin00g003270.1	A2CIR5	Ankyrin repeat-containing protein NPR4 (OsNPR4)
Manin00g003280.1	A2CIR5	Ankyrin repeat-containing protein NPR4 (OsNPR4)
Manin00g003290.1	Q9FLD5	AAA-ATPase ASD, mitochondrial (EC 3.6.1.-) (AAA-ATPase 1) (Protein ATPASE-IN-SEED-DEVELOPMENT)
Manin00g003300.1	Q9FLD5	AAA-ATPase ASD, mitochondrial (EC 3.6.1.-) (AAA-ATPase 1) (Protein ATPASE-IN-SEED-DEVELOPMENT)
Manin00g003310.1	Q9SVS0	RNA pseudouridine synthase 6, chloroplastic (EC 5.4.99.-) (RNA pseudouridylate synthase 6) (RNA-uridine isomerase 6)
Manin00g003310.2	Q9SVS0	RNA pseudouridine synthase 6, chloroplastic (EC 5.4.99.-) (RNA pseudouridylate synthase 6) (RNA-uridine isomerase 6)
Manin00g003320.1	Q9FNK5	F-box protein At5g46170
Manin00g003330.1	Q9LEB4	Polyadenylate-binding protein RBP45 (Poly(A)-binding protein RBP45) (RNA-binding protein 45) (NplRBP45)
Manin00g003340.1	Q67YS6	Putative ALA-interacting subunit 2 (AtALIS2)
Manin00g003350.1	Q9SMS0	NAD(P)H-quinone oxidoreductase subunit T, chloroplastic (EC 7.1.1.-) (DNA J PROTEIN C75) (NAD(P)H dehydrogenase subunit T) (NDH subunit T) (NADH-plastoquinone oxidoreductase subunit T) (Protein CHLORORESPIRATORY REDUCTION J)
Manin00g003360.1	Q56WF8	Serine carboxypeptidase-like 48 (EC 3.4.16.-)
Manin00g003370.1	Q9LIK7	Putative calcium-transporting ATPase 13, plasma membrane-type (EC 7.2.2.10) (Ca(2+)-ATPase isoform 13)
Manin00g003380.1	F4HUK6	Butanoate--CoA ligase AAE1 (EC 6.2.1.-) (4-methylpentanoate--CoA ligase AAE2) (EC 6.2.1.-) (AMP-binding protein 1) (AtAMPBP1) (Acyl-activating enzyme 1, peroxisomal) (Hexanoate--CoA ligase CCL3) (EC 6.2.1.-) (Pentanoate--CoA ligase CCL3) (EC 6.2.1.-)
Manin00g003380.2	F4HUK6	Butanoate--CoA ligase AAE1 (EC 6.2.1.-) (4-methylpentanoate--CoA ligase AAE2) (EC 6.2.1.-) (AMP-binding protein 1) (AtAMPBP1) (Acyl-activating enzyme 1, peroxisomal) (Hexanoate--CoA ligase CCL3) (EC 6.2.1.-) (Pentanoate--CoA ligase CCL3) (EC 6.2.1.-)
Manin00g003390.1	Q9LIK7	Putative calcium-transporting ATPase 13, plasma membrane-type (EC 7.2.2.10) (Ca(2+)-ATPase isoform 13)
Manin00g003400.1	Q9LIK7	Putative calcium-transporting ATPase 13, plasma membrane-type (EC 7.2.2.10) (Ca(2+)-ATPase isoform 13)
Manin00g003410.1	F4HUK6	Butanoate--CoA ligase AAE1 (EC 6.2.1.-) (4-methylpentanoate--CoA ligase AAE2) (EC 6.2.1.-) (AMP-binding protein 1) (AtAMPBP1) (Acyl-activating enzyme 1, peroxisomal) (Hexanoate--CoA ligase CCL3) (EC 6.2.1.-) (Pentanoate--CoA ligase CCL3) (EC 6.2.1.-)
Manin00g003420.1	Q9LIK9	ATP sulfurylase 1, chloroplastic (AtPS1) (EC 2.7.7.4)
Manin00g003430.1	Q96449	Meiotic recombination protein DMC1 homolog
Manin00g003440.1	C6TBN2	Probable aldo-keto reductase 1 (GmAKR1) (EC 1.1.1.-)
Manin00g003450.1	Q940A6	Pentatricopeptide repeat-containing protein At4g19440, chloroplastic
Manin00g003460.1	Q9LUH8	Heat stress transcription factor A-6b (AtHsfA6b) (AtHsf-07)
Manin00g003470.1	F6HDT7	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase 2 (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring) 2) (ARD 2) (Fe-ARD 2)
Manin00g003480.1	Q2V3I3	EPIDERMAL PATTERNING FACTOR-like protein 4 (EPF-like protein 4) [Cleaved into: CHALLAH-LIKE2]
Manin00g003490.1	Q9SKU6	Pentatricopeptide repeat-containing protein At2g20710, mitochondrial
Manin00g003500.1	Q9C6A6	Receptor-like protein 13 (AtRLP13)
Manin00g003510.1	Q9SKU6	Pentatricopeptide repeat-containing protein At2g20710, mitochondrial
Manin00g003530.1	Q8LB17	Rhomboid-like protein 15 (AtRBL15) (EC 3.4.21.-)
Manin00g003540.1	O65639	Cold shock protein 1 (AtCSP1) (Cold shock domain-containing protein 1)
Manin00g003550.1	Q8GZ99	Leucine-rich repeat receptor protein kinase HPCA1 (EC 2.7.11.1) (Protein HYDROGEN-PEROXIDE-INDUCED CALCIUM INCREASES 1)
Manin00g003560.1	Q9FPT1	Ubiquitin C-terminal hydrolase 12 (EC 3.4.19.12) (Deubiquitinating enzyme 12) (AtUBP12) (Ubiquitin thioesterase 12) (Ubiquitin-specific-processing protease 12)
Manin00g003570.1	Q84JF5	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 14 (pTAC14) (EC 2.1.1.-) (Plastid-encoded RNA polymerase-associated protein 7) (PEP-associated protein 7)
Manin00g003580.1	Q9ZUA9	PHD finger protein At2g01810
Manin00g003590.1	Q8RXS5	Probable disease resistance protein At5g63020 (pNd11)
Manin00g003600.1	Q7Y211	Pentatricopeptide repeat-containing protein At3g57430, chloroplastic (Protein ORGANELLE TRANSCRIPT PROCESSING 84)
Manin00g003610.1	Q7Y211	Pentatricopeptide repeat-containing protein At3g57430, chloroplastic (Protein ORGANELLE TRANSCRIPT PROCESSING 84)
Manin00g003620.1	O81825	Probable disease resistance protein At4g27220
Manin00g003630.1	Q9C8W3	Alpha-(1,4)-fucosyltransferase (EC 2.4.1.-) (FT4-M) (FucTC) (Fucosyltransferase 13) (AtFUT13) (Galactoside 3(4)-L-fucosyltransferase)
Manin00g003640.1	Q9C8W3	Alpha-(1,4)-fucosyltransferase (EC 2.4.1.-) (FT4-M) (FucTC) (Fucosyltransferase 13) (AtFUT13) (Galactoside 3(4)-L-fucosyltransferase)
Manin00g003650.1	F4JT82	Probable disease resistance protein At4g19520 (EC 3.2.2.6)
Manin00g003660.1	Q9C8C1	Protein LIKE COV 2
Manin00g003670.1	Q2QKB4	Splicing factor U2af large subunit B (U2 auxiliary factor 65 kDa subunit B) (U2 small nuclear ribonucleoprotein auxiliary factor large subunit B) (U2 snRNP auxiliary factor large subunit B)
Manin00g003680.1	Q9FTA0	GEM-like protein 4
Manin00g003690.1	P27880	18.2 kDa class I heat shock protein
Manin00g003700.1	Q8VYP9	Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL1 (EC 3.1.1.n2) (Isoprenylcysteine methylesterase-like protein 1)
Manin00g003710.1	Q9LHE9	Myosin-1 (AtATM1)
Manin00g003720.1	Q9LHE9	Myosin-1 (AtATM1)
Manin00g003730.1	Q9FMX2	Transcription factor TCP7
Manin00g003740.1	P0C8Q6	Putative pentatricopeptide repeat-containing protein At5g08310, mitochondrial
Manin00g003750.1	Q9LVG9	BTB/POZ domain-containing protein At5g60050
Manin00g003760.1	P0C8Q7	Pentatricopeptide repeat-containing protein At5g08305
Manin00g003770.1	Q8RVL4	MADS-box protein defh21 (DEFICIENS homolog 21)
Manin00g003780.1	Q9SSE9	Lysine-specific demethylase JMJ25 (EC 1.14.11.65) (Jumonji domain-containing protein 25) (Lysine-specific histone demethylase JMJ25) (Protein INCREASE IN BONSAI METHYLATION 1) (Protein JUMONJI 25) ([histone H3]-dimethyl-L-lysine(9) demethylase JMJ25)
Manin00g003790.1	Q9FEF8	rRNA 2'-O-methyltransferase fibrillarin 1 (AtFbr1) (AtFib1) (EC 2.1.1.-) (Fibrillarin-like protein 1) (Histone-glutamine methyltransferase) (SKP1-interacting partner 7)
Manin00g003800.1	Q9FE62	Thioredoxin-like protein YLS8 (Protein YELLOW-LEAF-SPECIFIC GENE 8)
Manin00g003810.1	Q96499	60S ribosomal protein L44
Manin00g003820.1	Q9FN42	ATP-dependent Clp protease proteolytic subunit 2, mitochondrial (EC 3.4.21.92) (ATP-dependent Clp protease proteolytic subunit 1, mitochondrial) (Endopeptidase ClpP2) (nClpP7)
Manin00g003830.1	Q9XER9	ENHANCER OF AG-4 protein 2 (Protein AERIAL ROSETTE 1)
Manin00g003830.2	Q9XER9	ENHANCER OF AG-4 protein 2 (Protein AERIAL ROSETTE 1)
Manin00g003840.1	Q9FZ32	F-box protein At1g55000
Manin00g003850.1	Q0WPR4	Serine carboxypeptidase-like 34 (EC 3.4.16.-)
Manin00g003860.1	Q9FMY1	Cytochrome P450 86B1 (EC 1.14.-.-)
Manin00g003870.1	Q7XTT4	Nucleolin 2 (Protein NUCLEOLIN LIKE 2)
